FID,cd_recorte,quadro,cd_mun,nm_mun,id
qg_2022_030_munic.3372,03013502200,030,3502200,Angatuba,3372
qg_2022_030_munic.3373,03013502309,030,3502309,Anhembi,3373
qg_2022_030_munic.3374,03013502408,030,3502408,Anhumas,3374
qg_2022_030_munic.3375,03013502507,030,3502507,Aparecida,3375
qg_2022_030_munic.3376,03013502606,030,3502606,Aparecida d'Oeste,3376
qg_2022_030_munic.3377,03013502705,030,3502705,Apiaí,3377
qg_2022_030_munic.3378,03013502754,030,3502754,Araçariguama,3378
qg_2022_030_munic.3379,03013502804,030,3502804,Araçatuba,3379
qg_2022_030_munic.3380,03013502903,030,3502903,Araçoiaba da Serra,3380
qg_2022_030_munic.3381,03013503000,030,3503000,Aramina,3381
qg_2022_030_munic.3382,03013503109,030,3503109,Arandu,3382
qg_2022_030_munic.3383,03013503158,030,3503158,Arapeí,3383
qg_2022_030_munic.3384,03013503208,030,3503208,Araraquara,3384
qg_2022_030_munic.3385,03013503307,030,3503307,Araras,3385
qg_2022_030_munic.3386,03013503356,030,3503356,Arco-Íris,3386
qg_2022_030_munic.3387,03013503406,030,3503406,Arealva,3387
qg_2022_030_munic.3388,03013503505,030,3503505,Areias,3388
qg_2022_030_munic.3389,03013503604,030,3503604,Areiópolis,3389
qg_2022_030_munic.3390,03013503703,030,3503703,Ariranha,3390
qg_2022_030_munic.3391,03013503802,030,3503802,Artur Nogueira,3391
qg_2022_030_munic.3392,03013503901,030,3503901,Arujá,3392
qg_2022_030_munic.3393,03013503950,030,3503950,Aspásia,3393
qg_2022_030_munic.3394,03013504008,030,3504008,Assis,3394
qg_2022_030_munic.3395,03013504107,030,3504107,Atibaia,3395
qg_2022_030_munic.3396,03013504206,030,3504206,Auriflama,3396
qg_2022_030_munic.3397,03013504305,030,3504305,Avaí,3397
qg_2022_030_munic.3398,03013504404,030,3504404,Avanhandava,3398
qg_2022_030_munic.3399,03013504503,030,3504503,Avaré,3399
qg_2022_030_munic.3400,03013504602,030,3504602,Bady Bassitt,3400
qg_2022_030_munic.3401,03014312609,030,4312609,Muçum,3401
qg_2022_030_munic.3402,03014312617,030,4312617,Muitos Capões,3402
qg_2022_030_munic.3403,03013504701,030,3504701,Balbinos,3403
qg_2022_030_munic.3404,03013507308,030,3507308,Boracéia,3404
qg_2022_030_munic.3405,03013507407,030,3507407,Borborema,3405
qg_2022_030_munic.3406,03013507456,030,3507456,Borebi,3406
qg_2022_030_munic.3407,03013507506,030,3507506,Botucatu,3407
qg_2022_030_munic.3408,03013507605,030,3507605,Bragança Paulista,3408
qg_2022_030_munic.3409,03013504800,030,3504800,Bálsamo,3409
qg_2022_030_munic.3410,03013504909,030,3504909,Bananal,3410
qg_2022_030_munic.3411,03013505005,030,3505005,Barão de Antonina,3411
qg_2022_030_munic.3412,03013505104,030,3505104,Barbosa,3412
qg_2022_030_munic.3413,03013505203,030,3505203,Bariri,3413
qg_2022_030_munic.3414,03013507704,030,3507704,Braúna,3414
qg_2022_030_munic.3415,03013505302,030,3505302,Barra Bonita,3415
qg_2022_030_munic.3416,03013505351,030,3505351,Barra do Chapéu,3416
qg_2022_030_munic.3417,03013505401,030,3505401,Barra do Turvo,3417
qg_2022_030_munic.3418,03013505500,030,3505500,Barretos,3418
qg_2022_030_munic.3419,03013505609,030,3505609,Barrinha,3419
qg_2022_030_munic.3420,03013505708,030,3505708,Barueri,3420
qg_2022_030_munic.3421,03013505807,030,3505807,Bastos,3421
qg_2022_030_munic.3422,03013505906,030,3505906,Batatais,3422
qg_2022_030_munic.3423,03013506003,030,3506003,Bauru,3423
qg_2022_030_munic.3424,03013506102,030,3506102,Bebedouro,3424
qg_2022_030_munic.3425,03013506201,030,3506201,Bento de Abreu,3425
qg_2022_030_munic.3426,03013506300,030,3506300,Bernardino de Campos,3426
qg_2022_030_munic.3427,03013506359,030,3506359,Bertioga,3427
qg_2022_030_munic.3428,03013506409,030,3506409,Bilac,3428
qg_2022_030_munic.3429,03013506508,030,3506508,Birigui,3429
qg_2022_030_munic.3430,03013506607,030,3506607,Biritiba Mirim,3430
qg_2022_030_munic.3431,03013506706,030,3506706,Boa Esperança do Sul,3431
qg_2022_030_munic.3432,03013506805,030,3506805,Bocaina,3432
qg_2022_030_munic.3433,03013506904,030,3506904,Bofete,3433
qg_2022_030_munic.3434,03013507001,030,3507001,Boituva,3434
qg_2022_030_munic.3435,03013507100,030,3507100,Bom Jesus dos Perdões,3435
qg_2022_030_munic.3436,03013509809,030,3509809,Campos Novos Paulista,3436
qg_2022_030_munic.3437,03013509908,030,3509908,Cananéia,3437
qg_2022_030_munic.3438,03013507159,030,3507159,Bom Sucesso de Itararé,3438
qg_2022_030_munic.3439,03013507209,030,3507209,Borá,3439
qg_2022_030_munic.3440,03013515301,030,3515301,Estrela do Norte,3440
qg_2022_030_munic.3441,03013507753,030,3507753,Brejo Alegre,3441
qg_2022_030_munic.3442,03013507803,030,3507803,Brodowski,3442
qg_2022_030_munic.3443,03013507902,030,3507902,Brotas,3443
qg_2022_030_munic.3444,03013508009,030,3508009,Buri,3444
qg_2022_030_munic.3445,03013508108,030,3508108,Buritama,3445
qg_2022_030_munic.3446,03013508207,030,3508207,Buritizal,3446
qg_2022_030_munic.3447,03013508306,030,3508306,Cabrália Paulista,3447
qg_2022_030_munic.3448,03013508405,030,3508405,Cabreúva,3448
qg_2022_030_munic.3449,03013508504,030,3508504,Caçapava,3449
qg_2022_030_munic.3450,03013508603,030,3508603,Cachoeira Paulista,3450
qg_2022_030_munic.3451,03013508702,030,3508702,Caconde,3451
qg_2022_030_munic.3452,03013508801,030,3508801,Cafelândia,3452
qg_2022_030_munic.3453,03013508900,030,3508900,Caiabu,3453
qg_2022_030_munic.3454,03013509007,030,3509007,Caieiras,3454
qg_2022_030_munic.3455,03013509106,030,3509106,Caiuá,3455
qg_2022_030_munic.3456,03013509205,030,3509205,Cajamar,3456
qg_2022_030_munic.3457,03013509254,030,3509254,Cajati,3457
qg_2022_030_munic.3458,03013509304,030,3509304,Cajobi,3458
qg_2022_030_munic.3459,03013509403,030,3509403,Cajuru,3459
qg_2022_030_munic.3460,03013509452,030,3509452,Campina do Monte Alegre,3460
qg_2022_030_munic.3461,03013509502,030,3509502,Campinas,3461
qg_2022_030_munic.3462,03013509601,030,3509601,Campo Limpo Paulista,3462
qg_2022_030_munic.3463,03013509700,030,3509700,Campos do Jordão,3463
qg_2022_030_munic.3464,03013509957,030,3509957,Canas,3464
qg_2022_030_munic.3465,03013510005,030,3510005,Cândido Mota,3465
qg_2022_030_munic.3466,03013510104,030,3510104,Cândido Rodrigues,3466
qg_2022_030_munic.3467,03013515707,030,3515707,Ferraz de Vasconcelos,3467
qg_2022_030_munic.3468,03013515806,030,3515806,Flora Rica,3468
qg_2022_030_munic.3469,03013515905,030,3515905,Floreal,3469
qg_2022_030_munic.3470,03013516002,030,3516002,Flórida Paulista,3470
qg_2022_030_munic.3471,03014121307,030,4121307,Rancho Alegre,3471
qg_2022_030_munic.3472,03014121356,030,4121356,Rancho Alegre D'Oeste,3472
qg_2022_030_munic.3473,03014121406,030,4121406,Realeza,3473
qg_2022_030_munic.3474,03014121505,030,4121505,Rebouças,3474
qg_2022_030_munic.3475,03014121604,030,4121604,Renascença,3475
qg_2022_030_munic.3476,03014121703,030,4121703,Reserva,3476
qg_2022_030_munic.3477,03013510153,030,3510153,Canitar,3477
qg_2022_030_munic.3478,03013510203,030,3510203,Capão Bonito,3478
qg_2022_030_munic.3479,03013510302,030,3510302,Capela do Alto,3479
qg_2022_030_munic.3480,03013510401,030,3510401,Capivari,3480
qg_2022_030_munic.3481,03013510500,030,3510500,Caraguatatuba,3481
qg_2022_030_munic.3482,03013510609,030,3510609,Carapicuíba,3482
qg_2022_030_munic.3483,03013510708,030,3510708,Cardoso,3483
qg_2022_030_munic.3484,03013510807,030,3510807,Casa Branca,3484
qg_2022_030_munic.3485,03013510906,030,3510906,Cássia dos Coqueiros,3485
qg_2022_030_munic.3486,03013511003,030,3511003,Castilho,3486
qg_2022_030_munic.3487,03013511102,030,3511102,Catanduva,3487
qg_2022_030_munic.3488,03013516606,030,3516606,Gália,3488
qg_2022_030_munic.3489,03013516705,030,3516705,Garça,3489
qg_2022_030_munic.3490,03013516804,030,3516804,Gastão Vidigal,3490
qg_2022_030_munic.3491,03013516853,030,3516853,Gavião Peixoto,3491
qg_2022_030_munic.3492,03013516903,030,3516903,General Salgado,3492
qg_2022_030_munic.3493,03013517000,030,3517000,Getulina,3493
qg_2022_030_munic.3494,03013517109,030,3517109,Glicério,3494
qg_2022_030_munic.3495,03013517208,030,3517208,Guaiçara,3495
qg_2022_030_munic.3496,03013517307,030,3517307,Guaimbê,3496
qg_2022_030_munic.3497,03013517406,030,3517406,Guaíra,3497
qg_2022_030_munic.3498,03013517505,030,3517505,Guapiaçu,3498
qg_2022_030_munic.3499,03013517604,030,3517604,Guapiara,3499
qg_2022_030_munic.3500,03013517703,030,3517703,Guará,3500
qg_2022_030_munic.3501,03013517802,030,3517802,Guaraçaí,3501
qg_2022_030_munic.3502,03013517901,030,3517901,Guaraci,3502
qg_2022_030_munic.3503,03014121752,030,4121752,Reserva do Iguaçu,3503
qg_2022_030_munic.3504,03014121802,030,4121802,Ribeirão Claro,3504
qg_2022_030_munic.3505,03014121901,030,4121901,Ribeirão do Pinhal,3505
qg_2022_030_munic.3506,03014122008,030,4122008,Rio Azul,3506
qg_2022_030_munic.3507,03014122107,030,4122107,Rio Bom,3507
qg_2022_030_munic.3508,03014122156,030,4122156,Rio Bonito do Iguaçu,3508
qg_2022_030_munic.3509,03014122172,030,4122172,Rio Branco do Ivaí,3509
qg_2022_030_munic.3510,03014122206,030,4122206,Rio Branco do Sul,3510
qg_2022_030_munic.3511,03014122305,030,4122305,Rio Negro,3511
qg_2022_030_munic.3512,03014122404,030,4122404,Rolândia,3512
qg_2022_030_munic.3513,03013511201,030,3511201,Catiguá,3513
qg_2022_030_munic.3514,03013511300,030,3511300,Cedral,3514
qg_2022_030_munic.3515,03013511409,030,3511409,Cerqueira César,3515
qg_2022_030_munic.3516,03013511508,030,3511508,Cerquilho,3516
qg_2022_030_munic.3517,03013511607,030,3511607,Cesário Lange,3517
qg_2022_030_munic.3518,03013511706,030,3511706,Charqueada,3518
qg_2022_030_munic.3519,03013511904,030,3511904,Clementina,3519
qg_2022_030_munic.3520,03013512001,030,3512001,Colina,3520
qg_2022_030_munic.3521,03013512100,030,3512100,Colômbia,3521
qg_2022_030_munic.3522,03013512209,030,3512209,Conchal,3522
qg_2022_030_munic.3523,03013512308,030,3512308,Conchas,3523
qg_2022_030_munic.3524,03013518800,030,3518800,Guarulhos,3524
qg_2022_030_munic.3525,03013518859,030,3518859,Guatapará,3525
qg_2022_030_munic.3526,03013518909,030,3518909,Guzolândia,3526
qg_2022_030_munic.3527,03013519006,030,3519006,Herculândia,3527
qg_2022_030_munic.3528,03014122503,030,4122503,Roncador,3528
qg_2022_030_munic.3529,03013512407,030,3512407,Cordeirópolis,3529
qg_2022_030_munic.3530,03013512506,030,3512506,Coroados,3530
qg_2022_030_munic.3531,03013512605,030,3512605,Coronel Macedo,3531
qg_2022_030_munic.3532,03013512704,030,3512704,Corumbataí,3532
qg_2022_030_munic.3533,03013512803,030,3512803,Cosmópolis,3533
qg_2022_030_munic.3534,03013512902,030,3512902,Cosmorama,3534
qg_2022_030_munic.3535,03013513009,030,3513009,Cotia,3535
qg_2022_030_munic.3536,03013513108,030,3513108,Cravinhos,3536
qg_2022_030_munic.3537,03013513207,030,3513207,Cristais Paulista,3537
qg_2022_030_munic.3538,03013519709,030,3519709,Ibiúna,3538
qg_2022_030_munic.3539,03013519808,030,3519808,Icém,3539
qg_2022_030_munic.3540,03013519907,030,3519907,Iepê,3540
qg_2022_030_munic.3541,03013520004,030,3520004,Igaraçu do Tietê,3541
qg_2022_030_munic.3542,03013520103,030,3520103,Igarapava,3542
qg_2022_030_munic.3543,03013520202,030,3520202,Igaratá,3543
qg_2022_030_munic.3544,03013520301,030,3520301,Iguape,3544
qg_2022_030_munic.3545,03013520400,030,3520400,Ilhabela,3545
qg_2022_030_munic.3546,03013520426,030,3520426,Ilha Comprida,3546
qg_2022_030_munic.3547,03013520442,030,3520442,Ilha Solteira,3547
qg_2022_030_munic.3548,03013520509,030,3520509,Indaiatuba,3548
qg_2022_030_munic.3549,03013520608,030,3520608,Indiana,3549
qg_2022_030_munic.3550,03013513306,030,3513306,Cruzália,3550
qg_2022_030_munic.3551,03013513405,030,3513405,Cruzeiro,3551
qg_2022_030_munic.3552,03013513504,030,3513504,Cubatão,3552
qg_2022_030_munic.3553,03013513603,030,3513603,Cunha,3553
qg_2022_030_munic.3554,03013513702,030,3513702,Descalvado,3554
qg_2022_030_munic.3555,03013513801,030,3513801,Diadema,3555
qg_2022_030_munic.3556,03013520806,030,3520806,Inúbia Paulista,3556
qg_2022_030_munic.3557,03013513850,030,3513850,Dirce Reis,3557
qg_2022_030_munic.3558,03013513900,030,3513900,Divinolândia,3558
qg_2022_030_munic.3559,03013522653,030,3522653,Itapirapuã Paulista,3559
qg_2022_030_munic.3560,03013522703,030,3522703,Itápolis,3560
qg_2022_030_munic.3561,03013522802,030,3522802,Itaporanga,3561
qg_2022_030_munic.3562,03013514007,030,3514007,Dobrada,3562
qg_2022_030_munic.3563,03013514106,030,3514106,Dois Córregos,3563
qg_2022_030_munic.3564,03013525102,030,3525102,Jardinópolis,3564
qg_2022_030_munic.3565,03013525201,030,3525201,Jarinu,3565
qg_2022_030_munic.3566,03013525300,030,3525300,Jaú,3566
qg_2022_030_munic.3567,03013525409,030,3525409,Jeriquara,3567
qg_2022_030_munic.3568,03013525508,030,3525508,Joanópolis,3568
qg_2022_030_munic.3569,03013525607,030,3525607,João Ramalho,3569
qg_2022_030_munic.3570,03013525706,030,3525706,José Bonifácio,3570
qg_2022_030_munic.3571,03013525805,030,3525805,Júlio Mesquita,3571
qg_2022_030_munic.3572,03013514205,030,3514205,Dolcinópolis,3572
qg_2022_030_munic.3573,03013514304,030,3514304,Dourado,3573
qg_2022_030_munic.3574,03013514403,030,3514403,Dracena,3574
qg_2022_030_munic.3575,03013514502,030,3514502,Duartina,3575
qg_2022_030_munic.3576,03013514601,030,3514601,Dumont,3576
qg_2022_030_munic.3577,03013514700,030,3514700,Echaporã,3577
qg_2022_030_munic.3578,03013514809,030,3514809,Eldorado,3578
qg_2022_030_munic.3579,03013514908,030,3514908,Elias Fausto,3579
qg_2022_030_munic.3580,03013527306,030,3527306,Louveira,3580
qg_2022_030_munic.3581,03013527405,030,3527405,Lucélia,3581
qg_2022_030_munic.3582,03013527504,030,3527504,Lucianópolis,3582
qg_2022_030_munic.3583,03013527603,030,3527603,Luís Antônio,3583
qg_2022_030_munic.3584,03013527702,030,3527702,Luiziânia,3584
qg_2022_030_munic.3585,03013527801,030,3527801,Lupércio,3585
qg_2022_030_munic.3586,03013527900,030,3527900,Lutécia,3586
qg_2022_030_munic.3587,03013528007,030,3528007,Macatuba,3587
qg_2022_030_munic.3588,03013528106,030,3528106,Macaubal,3588
qg_2022_030_munic.3589,03013528205,030,3528205,Macedônia,3589
qg_2022_030_munic.3590,03013528304,030,3528304,Magda,3590
qg_2022_030_munic.3591,03013528403,030,3528403,Mairinque,3591
qg_2022_030_munic.3592,03013528502,030,3528502,Mairiporã,3592
qg_2022_030_munic.3593,03013528601,030,3528601,Manduri,3593
qg_2022_030_munic.3594,03013528700,030,3528700,Marabá Paulista,3594
qg_2022_030_munic.3595,03013528809,030,3528809,Maracaí,3595
qg_2022_030_munic.3596,03013514924,030,3514924,Elisiário,3596
qg_2022_030_munic.3597,03013514957,030,3514957,Embaúba,3597
qg_2022_030_munic.3598,03013515004,030,3515004,Embu das Artes,3598
qg_2022_030_munic.3599,03013515103,030,3515103,Embu-Guaçu,3599
qg_2022_030_munic.3600,03013515129,030,3515129,Emilianópolis,3600
qg_2022_030_munic.3601,03013531100,030,3531100,Mongaguá,3601
qg_2022_030_munic.3602,03013531209,030,3531209,Monte Alegre do Sul,3602
qg_2022_030_munic.3603,03013531308,030,3531308,Monte Alto,3603
qg_2022_030_munic.3604,03013531407,030,3531407,Monte Aprazível,3604
qg_2022_030_munic.3605,03013531506,030,3531506,Monte Azul Paulista,3605
qg_2022_030_munic.3606,03013531605,030,3531605,Monte Castelo,3606
qg_2022_030_munic.3607,03013531704,030,3531704,Monteiro Lobato,3607
qg_2022_030_munic.3608,03013531803,030,3531803,Monte Mor,3608
qg_2022_030_munic.3609,03013531902,030,3531902,Morro Agudo,3609
qg_2022_030_munic.3610,03013532009,030,3532009,Morungaba,3610
qg_2022_030_munic.3611,03013532058,030,3532058,Motuca,3611
qg_2022_030_munic.3612,03013515152,030,3515152,Engenheiro Coelho,3612
qg_2022_030_munic.3613,03013515186,030,3515186,Espírito Santo do Pinhal,3613
qg_2022_030_munic.3614,03013532108,030,3532108,Murutinga do Sul,3614
qg_2022_030_munic.3615,03013532157,030,3532157,Nantes,3615
qg_2022_030_munic.3616,03013532207,030,3532207,Narandiba,3616
qg_2022_030_munic.3617,03013532306,030,3532306,Natividade da Serra,3617
qg_2022_030_munic.3618,03013532405,030,3532405,Nazaré Paulista,3618
qg_2022_030_munic.3619,03013532504,030,3532504,Neves Paulista,3619
qg_2022_030_munic.3620,03013532603,030,3532603,Nhandeara,3620
qg_2022_030_munic.3621,03013532702,030,3532702,Nipoã,3621
qg_2022_030_munic.3622,03013532801,030,3532801,Nova Aliança,3622
qg_2022_030_munic.3623,03013532827,030,3532827,Nova Campina,3623
qg_2022_030_munic.3624,03013515194,030,3515194,Espírito Santo do Turvo,3624
qg_2022_030_munic.3625,03013515202,030,3515202,Estrela d'Oeste,3625
qg_2022_030_munic.3626,03013515350,030,3515350,Euclides da Cunha Paulista,3626
qg_2022_030_munic.3627,03013515400,030,3515400,Fartura,3627
qg_2022_030_munic.3628,03013515509,030,3515509,Fernandópolis,3628
qg_2022_030_munic.3629,03013515608,030,3515608,Fernando Prestes,3629
qg_2022_030_munic.3630,03013515657,030,3515657,Fernão,3630
qg_2022_030_munic.3631,03013516101,030,3516101,Florínea,3631
qg_2022_030_munic.3632,03013516200,030,3516200,Franca,3632
qg_2022_030_munic.3633,03013516309,030,3516309,Francisco Morato,3633
qg_2022_030_munic.3634,03013516408,030,3516408,Franco da Rocha,3634
qg_2022_030_munic.3635,03013516507,030,3516507,Gabriel Monteiro,3635
qg_2022_030_munic.3636,03013518008,030,3518008,Guarani d'Oeste,3636
qg_2022_030_munic.3637,03013518107,030,3518107,Guarantã,3637
qg_2022_030_munic.3638,03013518206,030,3518206,Guararapes,3638
qg_2022_030_munic.3639,03013518305,030,3518305,Guararema,3639
qg_2022_030_munic.3640,03013518404,030,3518404,Guaratinguetá,3640
qg_2022_030_munic.3641,03013518503,030,3518503,Guareí,3641
qg_2022_030_munic.3642,03013518602,030,3518602,Guariba,3642
qg_2022_030_munic.3643,03013518701,030,3518701,Guarujá,3643
qg_2022_030_munic.3644,03013519055,030,3519055,Holambra,3644
qg_2022_030_munic.3645,03013519071,030,3519071,Hortolândia,3645
qg_2022_030_munic.3646,03013519105,030,3519105,Iacanga,3646
qg_2022_030_munic.3647,03013519204,030,3519204,Iacri,3647
qg_2022_030_munic.3648,03013519253,030,3519253,Iaras,3648
qg_2022_030_munic.3649,03013519303,030,3519303,Ibaté,3649
qg_2022_030_munic.3650,03013519402,030,3519402,Ibirá,3650
qg_2022_030_munic.3651,03013519501,030,3519501,Ibirarema,3651
qg_2022_030_munic.3652,03013519600,030,3519600,Ibitinga,3652
qg_2022_030_munic.3653,03013520707,030,3520707,Indiaporã,3653
qg_2022_030_munic.3654,03013520905,030,3520905,Ipaussu,3654
qg_2022_030_munic.3655,03013521002,030,3521002,Iperó,3655
qg_2022_030_munic.3656,03013521101,030,3521101,Ipeúna,3656
qg_2022_030_munic.3657,03013521150,030,3521150,Ipiguá,3657
qg_2022_030_munic.3658,03013521200,030,3521200,Iporanga,3658
qg_2022_030_munic.3659,03013521309,030,3521309,Ipuã,3659
qg_2022_030_munic.3660,03013521408,030,3521408,Iracemápolis,3660
qg_2022_030_munic.3661,03013521507,030,3521507,Irapuã,3661
qg_2022_030_munic.3662,03013521606,030,3521606,Irapuru,3662
qg_2022_030_munic.3663,03013521705,030,3521705,Itaberá,3663
qg_2022_030_munic.3664,03013521804,030,3521804,Itaí,3664
qg_2022_030_munic.3665,03013521903,030,3521903,Itajobi,3665
qg_2022_030_munic.3666,03013522000,030,3522000,Itaju,3666
qg_2022_030_munic.3667,03013522109,030,3522109,Itanhaém,3667
qg_2022_030_munic.3668,03013522158,030,3522158,Itaoca,3668
qg_2022_030_munic.3669,03013522208,030,3522208,Itapecerica da Serra,3669
qg_2022_030_munic.3670,03013522307,030,3522307,Itapetininga,3670
